Language,Operation,Iteration,Time,Length
Perl,grow_set,80,0.000226020812988281,10000000
Perl,grow_set,81,0.000223875045776367,10000000
Perl,grow_set,82,0.000226020812988281,10000000
Perl,grow_set,83,0.000247955322265625,10000000
Perl,grow_set,84,0.000222921371459961,10000000
Perl,grow_set,85,0.000223875045776367,10000000
Perl,grow_set,86,0.000223875045776367,10000000
Perl,grow_set,87,0.000249862670898438,10000000
Perl,grow_set,88,0.000246047973632812,10000000
Perl,grow_set,89,0.000224113464355469,10000000
Perl,grow_set,90,0.000224113464355469,10000000
Perl,grow_set,91,0.000224113464355469,10000000
Perl,grow_set,92,0.000247001647949219,10000000
Perl,grow_set,93,0.000223875045776367,10000000
Perl,grow_set,94,0.000223875045776367,10000000
Perl,grow_set,95,0.000222921371459961,10000000
Perl,grow_set,96,0.000240087509155273,10000000
Perl,grow_set,97,0.000231027603149414,10000000
Perl,grow_set,98,0.000231027603149414,10000000
Perl,grow_set,99,0.000229835510253906,10000000
Perl,grow_set,100,0.000232934951782227,10000000
C,C_malloc,1,7.51018524169922e-05,10000000
C,C_malloc,2,5.96046447753906e-06,10000000
C,C_malloc,3,3.09944152832031e-06,10000000
C,C_malloc,4,2.14576721191406e-06,10000000
C,C_malloc,5,2.14576721191406e-06,10000000
C,C_malloc,6,2.86102294921875e-06,10000000
C,C_malloc,7,3.814697265625e-06,10000000
C,C_malloc,8,4.05311584472656e-06,10000000
C,C_malloc,9,2.86102294921875e-06,10000000
C,C_malloc,10,1.9073486328125e-06,10000000
C,C_malloc,11,1.9073486328125e-06,10000000
C,C_malloc,12,3.09944152832031e-06,10000000
C,C_malloc,13,4.05311584472656e-06,10000000
C,C_malloc,14,4.05311584472656e-06,10000000
C,C_malloc,15,4.05311584472656e-06,10000000
C,C_malloc,16,4.05311584472656e-06,10000000
C,C_malloc,17,2.86102294921875e-06,10000000
C,C_malloc,18,2.86102294921875e-06,10000000
C,C_malloc,19,2.14576721191406e-06,10000000
C,C_malloc,20,2.14576721191406e-06,10000000
C,C_malloc,21,3.09944152832031e-06,10000000
C,C_malloc,22,4.05311584472656e-06,10000000
C,C_malloc,23,4.05311584472656e-06,10000000
C,C_malloc,24,2.86102294921875e-06,10000000
C,C_malloc,25,1.9073486328125e-06,10000000
C,C_malloc,26,1.9073486328125e-06,10000000
C,C_malloc,27,3.09944152832031e-06,10000000
C,C_malloc,28,5.00679016113281e-06,10000000
C,C_malloc,29,3.09944152832031e-06,10000000
C,C_malloc,30,3.09944152832031e-06,10000000
C,C_malloc,31,3.09944152832031e-06,10000000
C,C_malloc,32,1.9073486328125e-06,10000000
C,C_malloc,33,1.9073486328125e-06,10000000
C,C_malloc,34,2.14576721191406e-06,10000000
C,C_malloc,35,4.05311584472656e-06,10000000
C,C_malloc,36,3.09944152832031e-06,10000000
C,C_malloc,37,3.09944152832031e-06,10000000
C,C_malloc,38,1.9073486328125e-06,10000000
C,C_malloc,39,2.86102294921875e-06,10000000
C,C_malloc,40,2.14576721191406e-06,10000000
C,C_malloc,41,3.09944152832031e-06,10000000
C,C_malloc,42,4.05311584472656e-06,10000000
C,C_malloc,43,5.96046447753906e-06,10000000
C,C_malloc,44,3.09944152832031e-06,10000000
C,C_malloc,45,2.14576721191406e-06,10000000
C,C_malloc,46,1.9073486328125e-06,10000000
C,C_malloc,47,2.86102294921875e-06,10000000
C,C_malloc,48,3.09944152832031e-06,10000000
C,C_malloc,49,3.09944152832031e-06,10000000
C,C_malloc,50,4.05311584472656e-06,10000000
C,C_malloc,51,3.814697265625e-06,10000000
C,C_malloc,52,1.9073486328125e-06,10000000
C,C_malloc,53,3.09944152832031e-06,10000000
C,C_malloc,54,2.14576721191406e-06,10000000
C,C_malloc,55,3.09944152832031e-06,10000000
C,C_malloc,56,4.05311584472656e-06,10000000
C,C_malloc,57,4.05311584472656e-06,10000000
C,C_malloc,58,4.05311584472656e-06,10000000
C,C_malloc,59,2.14576721191406e-06,10000000
C,C_malloc,60,1.9073486328125e-06,10000000
C,C_malloc,61,2.86102294921875e-06,10000000
C,C_malloc,62,3.09944152832031e-06,10000000
C,C_malloc,63,4.05311584472656e-06,10000000
C,C_malloc,64,3.09944152832031e-06,10000000
C,C_malloc,65,3.09944152832031e-06,10000000
C,C_malloc,66,2.14576721191406e-06,10000000
C,C_malloc,67,1.9073486328125e-06,10000000
C,C_malloc,68,1.9073486328125e-06,10000000
C,C_malloc,69,2.14576721191406e-06,10000000
C,C_malloc,70,4.05311584472656e-06,10000000
C,C_malloc,71,4.05311584472656e-06,10000000
C,C_malloc,72,3.09944152832031e-06,10000000
C,C_malloc,73,3.09944152832031e-06,10000000
C,C_malloc,74,1.9073486328125e-06,10000000
C,C_malloc,75,1.9073486328125e-06,10000000
C,C_malloc,76,3.09944152832031e-06,10000000
C,C_malloc,77,3.09944152832031e-06,10000000
C,C_malloc,78,3.09944152832031e-06,10000000
C,C_malloc,79,3.09944152832031e-06,10000000
C,C_malloc,80,1.9073486328125e-06,10000000
C,C_malloc,81,1.9073486328125e-06,10000000
C,C_malloc,82,1.9073486328125e-06,10000000
C,C_malloc,83,2.14576721191406e-06,10000000
C,C_malloc,84,4.05311584472656e-06,10000000
C,C_malloc,85,4.05311584472656e-06,10000000
C,C_malloc,86,4.05311584472656e-06,10000000
C,C_malloc,87,1.9073486328125e-06,10000000
C,C_malloc,88,2.86102294921875e-06,10000000
C,C_malloc,89,1.9073486328125e-06,10000000
C,C_malloc,90,3.09944152832031e-06,10000000
C,C_malloc,91,4.05311584472656e-06,10000000
C,C_malloc,92,4.05311584472656e-06,10000000
C,C_malloc,93,4.05311584472656e-06,10000000
C,C_malloc,94,3.09944152832031e-06,10000000
C,C_malloc,95,2.86102294921875e-06,10000000
C,C_malloc,96,1.9073486328125e-06,10000000
C,C_malloc,97,1.9073486328125e-06,10000000
C,C_malloc,98,5.00679016113281e-06,10000000
C,C_malloc,99,3.09944152832031e-06,10000000
C,C_malloc,100,3.09944152832031e-06,10000000
Perl,vec_set,1,0.00247907638549805,10000000
Perl,vec_set,2,0.00029301643371582,10000000
Perl,vec_set,3,0.000313043594360352,10000000
Perl,vec_set,4,0.000311851501464844,10000000
Perl,vec_set,5,0.000316143035888672,10000000
Perl,vec_set,6,0.000308036804199219,10000000
Perl,vec_set,7,0.000308990478515625,10000000
Perl,vec_set,8,0.000309944152832031,10000000
Perl,vec_set,9,0.000374078750610352,10000000
Perl,vec_set,10,0.000401020050048828,10000000
Perl,vec_set,11,0.000411033630371094,10000000
Perl,vec_set,12,0.000387191772460938,10000000
Perl,vec_set,13,0.000386953353881836,10000000
Perl,vec_set,14,0.000438928604125977,10000000
Perl,vec_set,15,0.000387191772460938,10000000
Perl,vec_set,16,0.000392913818359375,10000000
Perl,vec_set,17,0.000385046005249023,10000000
Perl,vec_set,18,0.000360965728759766,10000000
Perl,vec_set,19,0.000303030014038086,10000000
Perl,vec_set,20,0.000298023223876953,10000000
Perl,vec_set,21,0.000299215316772461,10000000
Perl,vec_set,22,0.000306129455566406,10000000
Perl,vec_set,23,0.000298976898193359,10000000
Perl,vec_set,24,0.000298976898193359,10000000
Perl,vec_set,25,0.000304937362670898,10000000
Perl,vec_set,26,0.000298976898193359,10000000
Perl,vec_set,27,0.000300168991088867,10000000
Perl,vec_set,28,0.000272989273071289,10000000
Perl,vec_set,29,0.000275850296020508,10000000
Perl,vec_set,30,0.000249147415161133,10000000
Perl,vec_set,31,0.000247001647949219,10000000
Perl,vec_set,32,0.000250816345214844,10000000
Perl,vec_set,33,0.000282049179077148,10000000
Perl,vec_set,34,0.000249147415161133,10000000
Perl,vec_set,35,0.000316143035888672,10000000
Perl,vec_set,36,0.000280141830444336,10000000
Perl,vec_set,37,0.000248193740844727,10000000
Perl,vec_set,38,0.000247955322265625,10000000
Perl,vec_set,39,0.000247955322265625,10000000
Perl,vec_set,40,0.000277996063232422,10000000
Perl,vec_set,41,0.000261068344116211,10000000
Perl,vec_set,42,0.000248908996582031,10000000
Perl,vec_set,43,0.000248908996582031,10000000
Perl,vec_set,44,0.000275135040283203,10000000
Perl,vec_set,45,0.000299930572509766,10000000
Perl,vec_set,46,0.000248193740844727,10000000
Perl,vec_set,47,0.000266075134277344,10000000
Perl,vec_set,48,0.000257015228271484,10000000
Perl,vec_set,49,0.000247955322265625,10000000
Perl,vec_set,50,0.000249862670898438,10000000
Perl,vec_set,51,0.000270843505859375,10000000
Perl,vec_set,52,0.000247955322265625,10000000
Perl,vec_set,53,0.000247001647949219,10000000
Perl,vec_set,54,0.000247955322265625,10000000
Perl,vec_set,55,0.000272035598754883,10000000
Perl,vec_set,56,0.000247001647949219,10000000
Perl,vec_set,57,0.000247001647949219,10000000
Perl,vec_set,58,0.000264167785644531,10000000
Perl,vec_set,59,0.000311136245727539,10000000
Perl,vec_set,60,0.000248193740844727,10000000
Perl,vec_set,61,0.000248908996582031,10000000
Perl,vec_set,62,0.000248908996582031,10000000
Perl,vec_set,63,0.000271797180175781,10000000
Perl,vec_set,64,0.000248908996582031,10000000
Perl,vec_set,65,0.000247001647949219,10000000
Perl,vec_set,66,0.000245809555053711,10000000
Perl,vec_set,67,0.000267982482910156,10000000
Perl,vec_set,68,0.000247955322265625,10000000
Perl,vec_set,69,0.000248193740844727,10000000
Perl,vec_set,70,0.000247955322265625,10000000
Perl,vec_set,71,0.000272035598754883,10000000
Perl,vec_set,72,0.000246047973632812,10000000
Perl,vec_set,73,0.000247001647949219,10000000
Perl,vec_set,74,0.000262022018432617,10000000
Perl,vec_set,75,0.000256061553955078,10000000
Perl,vec_set,76,0.000246047973632812,10000000
Perl,vec_set,77,0.000244855880737305,10000000
Perl,vec_set,78,0.000262022018432617,10000000
Perl,vec_set,79,0.000257015228271484,10000000
Perl,vec_set,80,0.000247001647949219,10000000
Perl,vec_set,81,0.000247001647949219,10000000
Perl,vec_set,82,0.000248908996582031,10000000
Perl,vec_set,83,0.000244855880737305,10000000
Perl,vec_set,84,0.000246047973632812,10000000
Perl,vec_set,85,0.000247001647949219,10000000
Perl,vec_set,86,0.000248908996582031,10000000
Perl,vec_set,87,0.000245094299316406,10000000
Perl,vec_set,88,0.000247955322265625,10000000
Perl,vec_set,89,0.000246047973632812,10000000
Perl,vec_set,90,0.000249147415161133,10000000
Perl,vec_set,91,0.000246047973632812,10000000
Perl,vec_set,92,0.000244140625,10000000
Perl,vec_set,93,0.000247001647949219,10000000
Perl,vec_set,94,0.000247955322265625,10000000
Perl,vec_set,95,0.000246047973632812,10000000
Perl,vec_set,96,0.000246047973632812,10000000
Perl,vec_set,97,0.000262975692749023,10000000
Perl,vec_set,98,0.000258207321166992,10000000
Perl,vec_set,99,0.000245094299316406,10000000
Perl,vec_set,100,0.000244140625,10000000
PerlAPI,Newxz_zero,1,7.08103179931641e-05,10000000
PerlAPI,Newxz_zero,2,7.86781311035156e-06,10000000
PerlAPI,Newxz_zero,3,5.96046447753906e-06,10000000
PerlAPI,Newxz_zero,4,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,5,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,6,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,7,5.96046447753906e-06,10000000
PerlAPI,Newxz_zero,8,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,9,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,10,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,11,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,12,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,13,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,14,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,15,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,16,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,17,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,18,1.21593475341797e-05,10000000
PerlAPI,Newxz_zero,19,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,20,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,21,4.76837158203125e-06,10000000
PerlAPI,Newxz_zero,22,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,23,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,24,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,25,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,26,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,27,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,28,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,29,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,30,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,31,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,32,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,33,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,34,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,35,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,36,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,37,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,38,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,39,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,40,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,41,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,42,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,43,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,44,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,45,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,46,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,47,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,48,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,49,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,50,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,51,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,52,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,53,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,54,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,55,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,56,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,57,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,58,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,59,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,60,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,61,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,62,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,63,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,64,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,65,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,66,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,67,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,68,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,69,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,70,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,71,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,72,3.814697265625e-06,10000000
PerlAPI,Newxz_zero,73,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,74,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,75,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,76,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,77,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,78,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,79,5.00679016113281e-06,10000000
PerlAPI,Newxz_zero,80,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,81,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,82,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,83,1.9073486328125e-06,10000000
PerlAPI,Newxz_zero,84,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,85,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,86,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,87,2.14576721191406e-06,10000000
PerlAPI,Newxz_zero,88,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,89,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,90,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,91,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,92,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,93,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,94,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,95,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,96,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,97,2.86102294921875e-06,10000000
PerlAPI,Newxz_zero,98,4.05311584472656e-06,10000000
PerlAPI,Newxz_zero,99,3.09944152832031e-06,10000000
PerlAPI,Newxz_zero,100,4.05311584472656e-06,10000000
PerlAPI,Newxz_set,1,0.00242209434509277,10000000
PerlAPI,Newxz_set,2,0.00234198570251465,10000000
PerlAPI,Newxz_set,3,0.00231504440307617,10000000
PerlAPI,Newxz_set,4,0.00233197212219238,10000000
PerlAPI,Newxz_set,5,0.00232505798339844,10000000
PerlAPI,Newxz_set,6,0.00230097770690918,10000000
PerlAPI,Newxz_set,7,0.00235700607299805,10000000
PerlAPI,Newxz_set,8,0.00230002403259277,10000000
PerlAPI,Newxz_set,9,0.00226688385009766,10000000
PerlAPI,Newxz_set,10,0.00231599807739258,10000000
PerlAPI,Newxz_set,11,0.00224685668945312,10000000
PerlAPI,Newxz_set,12,0.00224804878234863,10000000
PerlAPI,Newxz_set,13,0.00231218338012695,10000000
PerlAPI,Newxz_set,14,0.00226187705993652,10000000
PerlAPI,Newxz_set,15,0.00225400924682617,10000000
PerlAPI,Newxz_set,16,0.00232195854187012,10000000
PerlAPI,Newxz_set,17,0.00252103805541992,10000000
PerlAPI,Newxz_set,18,0.00231289863586426,10000000
PerlAPI,Newxz_set,19,0.00241589546203613,10000000
PerlAPI,Newxz_set,20,0.00233697891235352,10000000
PerlAPI,Newxz_set,21,0.00231790542602539,10000000
PerlAPI,Newxz_set,22,0.00241494178771973,10000000
PerlAPI,Newxz_set,23,0.00232601165771484,10000000
PerlAPI,Newxz_set,24,0.00237011909484863,10000000
PerlAPI,Newxz_set,25,0.00229287147521973,10000000
PerlAPI,Newxz_set,26,0.002288818359375,10000000
PerlAPI,Newxz_set,27,0.00229597091674805,10000000
PerlAPI,Newxz_set,28,0.00232696533203125,10000000
PerlAPI,Newxz_set,29,0.00233793258666992,10000000
PerlAPI,Newxz_set,30,0.00227785110473633,10000000
PerlAPI,Newxz_set,31,0.00226187705993652,10000000
PerlAPI,Newxz_set,32,0.00227689743041992,10000000
PerlAPI,Newxz_set,33,0.00232601165771484,10000000
PerlAPI,Newxz_set,34,0.00238394737243652,10000000
PerlAPI,Newxz_set,35,0.00231289863586426,10000000
PerlAPI,Newxz_set,36,0.00226593017578125,10000000
PerlAPI,Newxz_set,37,0.00231194496154785,10000000
PerlAPI,Newxz_set,38,0.0023040771484375,10000000
PerlAPI,Newxz_set,39,0.00231289863586426,10000000
PerlAPI,Newxz_set,40,0.00222682952880859,10000000
PerlAPI,Newxz_set,41,0.00223302841186523,10000000
PerlAPI,Newxz_set,42,0.00224900245666504,10000000
PerlAPI,Newxz_set,43,0.00234198570251465,10000000
PerlAPI,Newxz_set,44,0.00226688385009766,10000000
PerlAPI,Newxz_set,45,0.00221991539001465,10000000
PerlAPI,Newxz_set,46,0.00221490859985352,10000000
PerlAPI,Newxz_set,47,0.00233197212219238,10000000
PerlAPI,Newxz_set,48,0.00221991539001465,10000000
PerlAPI,Newxz_set,49,0.00228595733642578,10000000
PerlAPI,Newxz_set,50,0.00225615501403809,10000000
PerlAPI,Newxz_set,51,0.00221991539001465,10000000
PerlAPI,Newxz_set,52,0.00226593017578125,10000000
PerlAPI,Newxz_set,53,0.0022118091583252,10000000
PerlAPI,Newxz_set,54,0.00226998329162598,10000000
PerlAPI,Newxz_set,55,0.0023808479309082,10000000
PerlAPI,Newxz_set,56,0.00232195854187012,10000000
PerlAPI,Newxz_set,57,0.0023798942565918,10000000
PerlAPI,Newxz_set,58,0.00225996971130371,10000000
PerlAPI,Newxz_set,59,0.00224494934082031,10000000
PerlAPI,Newxz_set,60,0.00223994255065918,10000000
PerlAPI,Newxz_set,61,0.00220680236816406,10000000
PerlAPI,Newxz_set,62,0.00223708152770996,10000000
PerlAPI,Newxz_set,63,0.00224900245666504,10000000
PerlAPI,Newxz_set,64,0.00222992897033691,10000000
PerlAPI,Newxz_set,65,0.00219297409057617,10000000
PerlAPI,Newxz_set,66,0.00222492218017578,10000000
PerlAPI,Newxz_set,67,0.00223708152770996,10000000
PerlAPI,Newxz_set,68,0.00219893455505371,10000000
PerlAPI,Newxz_set,69,0.00220489501953125,10000000
PerlAPI,Newxz_set,70,0.0022120475769043,10000000
PerlAPI,Newxz_set,71,0.00224208831787109,10000000
PerlAPI,Newxz_set,72,0.00219488143920898,10000000
PerlAPI,Newxz_set,73,0.0021979808807373,10000000
PerlAPI,Newxz_set,74,0.00223398208618164,10000000
PerlAPI,Newxz_set,75,0.00219202041625977,10000000
PerlAPI,Newxz_set,76,0.00223016738891602,10000000
PerlAPI,Newxz_set,77,0.00220704078674316,10000000
PerlAPI,Newxz_set,78,0.0023648738861084,10000000
PerlAPI,Newxz_set,79,0.0022740364074707,10000000
PerlAPI,Newxz_set,80,0.00225114822387695,10000000
PerlAPI,Newxz_set,81,0.00229907035827637,10000000
PerlAPI,Newxz_set,82,0.00220298767089844,10000000
PerlAPI,Newxz_set,83,0.00217700004577637,10000000
PerlAPI,Newxz_set,84,0.00222587585449219,10000000
PerlAPI,Newxz_set,85,0.00222301483154297,10000000
PerlAPI,Newxz_set,86,0.00221514701843262,10000000
PerlAPI,Newxz_set,87,0.002227783203125,10000000
PerlAPI,Newxz_set,88,0.00218605995178223,10000000
PerlAPI,Newxz_set,89,0.00224208831787109,10000000
PerlAPI,Newxz_set,90,0.00222396850585938,10000000
PerlAPI,Newxz_set,91,0.00220298767089844,10000000
PerlAPI,Newxz_set,92,0.00219988822937012,10000000
PerlAPI,Newxz_set,93,0.00219106674194336,10000000
PerlAPI,Newxz_set,94,0.00220489501953125,10000000
PerlAPI,Newxz_set,95,0.00221490859985352,10000000
PerlAPI,Newxz_set,96,0.00226902961730957,10000000
PerlAPI,Newxz_set,97,0.00218605995178223,10000000
PerlAPI,Newxz_set,98,0.00222301483154297,10000000
PerlAPI,Newxz_set,99,0.00221896171569824,10000000
PerlAPI,Newxz_set,100,0.00218486785888672,10000000
Perl,pack_set,1,0.0568511486053467,10000000
Perl,pack_set,2,0.0346310138702393,10000000
Perl,pack_set,3,0.0344798564910889,10000000
Perl,pack_set,4,0.0339369773864746,10000000
Perl,pack_set,5,0.0320901870727539,10000000
Perl,pack_set,6,0.0326070785522461,10000000
Perl,pack_set,7,0.0323798656463623,10000000
Perl,pack_set,8,0.032120943069458,10000000
Perl,pack_set,9,0.0318460464477539,10000000
Perl,pack_set,10,0.0325219631195068,10000000
Perl,pack_set,11,0.0316951274871826,10000000
Perl,pack_set,12,0.0320260524749756,10000000
Perl,pack_set,13,0.0327579975128174,10000000
Perl,pack_set,14,0.0327591896057129,10000000
Perl,pack_set,15,0.0314149856567383,10000000
Perl,pack_set,16,0.0318679809570312,10000000
Perl,pack_set,17,0.0319459438323975,10000000
Perl,pack_set,18,0.0325160026550293,10000000
Perl,pack_set,19,0.0323688983917236,10000000
Perl,pack_set,20,0.0320250988006592,10000000
Perl,pack_set,21,0.0321629047393799,10000000
Perl,pack_set,22,0.0319509506225586,10000000
Perl,pack_set,23,0.0319499969482422,10000000
Perl,pack_set,24,0.0315709114074707,10000000
